time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-09T05:45:14.171Z,63.0487,-151.4974,2.7,2.9,ml,,,,0.79,ak,ak020d04c23m,2020-10-09T05:52:30.040Z,"56 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-09T05:42:59.521Z,63.1986,-150.4269,118.2,1.6,ml,,,,0.53,ak,ak020d04blkg,2020-10-09T05:46:33.940Z,"75 km ESE of Denali National Park, Alaska",earthquake,,1,,,automatic,ak,ak
2020-10-09T05:38:45.450Z,34.4565,-117.9238333,9.74,0.96,ml,16,69,0.06484,0.14,ci,ci39657624,2020-10-09T05:42:32.585Z,"6km SSW of Pearblossom, CA",earthquake,0.28,0.58,0.189,23,automatic,ci,ci
2020-10-09T05:38:25.283Z,62.3703,-152.0202,10.9,1.3,ml,,,,0.51,ak,ak020d04akxs,2020-10-09T05:41:53.377Z,"53 km NW of Skwentna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-09T05:33:08.270Z,38.6066667,-112.2133333,15.97,1.24,ml,11,103,0.1832,0.2,uu,uu60413582,2020-10-09T15:31:52.440Z,"2 km S of Joseph, Utah",earthquake,0.99,1.16,0.339,2,reviewed,uu,uu
2020-10-09T05:27:47.280Z,37.4403333,-118.7298333,-0.34,0.98,md,17,146,0.1587,0.07,nc,nc73468591,2020-10-09T16:11:04.714Z,"12km WNW of Round Valley, CA",earthquake,0.58,1.14,0.095,14,reviewed,nc,nc
2020-10-09T05:27:03.650Z,19.158332824707,-155.496826171875,30.0499992370605,2.25,md,30,164,,0.150000006,hv,hv72172566,2020-10-09T05:30:14.220Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.68,1.30999994,0.0900000036,9,automatic,hv,hv
2020-10-09T05:26:22.740Z,19.1456661224365,-155.491165161133,30.9200000762939,1.89999998,md,40,165,,0.209999993,hv,hv72172556,2020-10-09T05:29:34.170Z,"6 km SSW of Pāhala, Hawaii",earthquake,0.74,1.24000001,1.35000002,7,automatic,hv,hv
2020-10-09T05:23:41.050Z,38.1797,-117.8732,10,1.8,ml,19,82.72,0.035,0.1,nn,nn00777889,2020-10-09T06:33:57.993Z,"31 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-10-09T05:21:52.650Z,61.0691,-148.2586,12.3,1.8,ml,,,,1.41,ak,ak020d046zvl,2020-10-09T06:33:49.622Z,"40 km NE of Whittier, Alaska",ice quake,,0.7,,,automatic,ak,ak
2020-10-09T05:21:07.860Z,38.1252,-118.0588,0.1,0.7,ml,13,164.85,0.046,0.26,nn,nn00777886,2020-10-09T05:24:33.246Z,"29 km S of Mina, Nevada",earthquake,,21.8,,,automatic,nn,nn
2020-10-09T05:17:09.160Z,33.173,-116.434,1.38,0.71,ml,17,135,0.09599,0.21,ci,ci39657616,2020-10-09T05:20:48.446Z,"11km SSW of Borrego Springs, CA",earthquake,0.46,0.62,0.205,14,automatic,ci,ci
2020-10-09T05:14:54.180Z,33.0445,-116.3836667,4.29,0.92,ml,23,106,0.1122,0.27,ci,ci39657608,2020-10-09T05:18:43.177Z,"21km E of Julian, CA",earthquake,0.51,1.69,0.197,19,automatic,ci,ci
2020-10-09T05:06:05.030Z,35.885,-117.6136667,7.02,0.44,ml,8,127,0.05152,0.08,ci,ci39657600,2020-10-09T13:22:02.716Z,"23km NW of Searles Valley, CA",earthquake,0.38,0.59,0.101,4,reviewed,ci,ci
2020-10-09T05:02:39.920Z,38.8243332,-122.805336,3.06,0.55,md,11,64,0.003818,0.01,nc,nc73468581,2020-10-09T06:08:06.833Z,"7km NW of The Geysers, CA",earthquake,0.45,1.3,,1,automatic,nc,nc
2020-10-09T05:00:53.716Z,-18.0278,-178.4405,633.37,4.3,mb,,114,3.351,0.68,us,us6000c6yk,2020-10-09T05:19:05.040Z,"237 km E of Levuka, Fiji",earthquake,13.6,5.5,0.081,43,reviewed,us,us
2020-10-09T04:56:51.510Z,36.6083336,-121.1169968,7.39,1.71,md,14,157,0.06609,0.14,nc,nc73468576,2020-10-09T05:43:04.679Z,"9km NNE of Pinnacles, CA",earthquake,0.68,1.19,0.24,10,automatic,nc,nc
2020-10-09T04:54:24.390Z,38.1788,-117.758,10.6,0.8,ml,10,203.57,0.03,0.23,nn,nn00777884,2020-10-09T05:22:12.633Z,"38 km SE of Mina, Nevada",earthquake,,20.6,,,automatic,nn,nn
2020-10-09T04:40:29.240Z,40.421,-121.5311667,4.76,0.11,md,7,133,0.04431,0.03,nc,nc73468571,2020-10-09T16:01:05.649Z,"8km NNE of Mineral, CA",earthquake,0.61,1.27,0.267,7,reviewed,nc,nc
2020-10-09T04:34:01.366Z,69.2252,-143.7802,25.9,2.6,ml,,,,0.68,ak,ak020d03o58o,2020-10-09T04:51:38.040Z,"101 km S of Kaktovik, Alaska",earthquake,,557.9,,,automatic,ak,ak
2020-10-09T04:14:03.614Z,17.8389,-62.4897,13.69,4.6,mb,,60,0.581,0.39,us,us6000c6ya,2020-10-09T15:32:36.010Z,"58 km NNE of Nicola Town, Saint Kitts and Nevis",earthquake,2,5.1,0.07,60,reviewed,us,us
2020-10-09T04:11:45.317Z,-20.7247,-69.1395,104.28,4.3,mb,,58,0.58,0.9,us,us6000c6y9,2020-10-09T15:05:32.654Z,"119 km ESE of Iquique, Chile",earthquake,5.3,2.9,0.168,10,reviewed,us,us
2020-10-09T04:05:34.690Z,38.138,-117.8208,10.3,1,ml,11,99.29,0.063,0.07,nn,nn00777881,2020-10-09T04:30:33.007Z,"37 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-10-09T04:05:11.388Z,69.3726,-143.8006,1.3,2.9,ml,,,,0.57,ak,ak020d03i1of,2020-10-09T04:43:16.040Z,"84 km S of Kaktovik, Alaska",earthquake,,39.8,,,automatic,ak,ak
2020-10-09T03:54:53.775Z,64.6292,-149.2432,11.4,1.2,ml,,,,0.62,ak,ak020d0377dg,2020-10-09T04:02:03.286Z,"6 km WNW of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-09T03:50:09.900Z,37.4845009,-118.8050003,8.31,1.58,md,19,174,0.1071,0.02,nc,nc73468566,2020-10-09T05:17:05.509Z,"14km SW of Toms Place, CA",earthquake,0.38,1.44,0.16,16,automatic,nc,nc
2020-10-09T03:40:00.216Z,31.704,-104.5678,5,3.1,ml,,68,0.067,0.33,us,us6000c6y3,2020-10-09T03:51:03.040Z,"55 km SSW of Whites City, New Mexico",earthquake,1.5,2,0.097,48,reviewed,us,us
2020-10-09T03:35:31.298Z,31.7094,-104.583,5,3,ml,,69,0.081,0.45,us,us6000c6xp,2020-10-09T03:44:00.040Z,"55 km SSW of Whites City, New Mexico",earthquake,2.1,2,0.081,70,reviewed,us,us
2020-10-09T03:32:39.570Z,17.9261,-66.9153,6,2.35,md,22,213,0.0609,0.17,pr,pr2020283001,2020-10-09T04:13:48.448Z,"5 km S of Guánica, Puerto Rico",earthquake,0.48,0.26,0.06,4,reviewed,pr,pr
2020-10-09T03:29:09.210Z,38.1523,-118.0263,1.3,1.2,ml,21,76.1,0.026,0.21,nn,nn00777873,2020-10-09T03:47:14.107Z,"27 km SSE of Mina, Nevada",earthquake,,7.7,,,automatic,nn,nn
2020-10-09T03:28:36.683Z,65.0139,-147.5841,19.1,0.9,ml,,,,0.2,ak,ak020d031lg8,2020-10-09T03:33:21.627Z,"6 km NNE of Fox, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-09T03:24:21.860Z,33.6335,-116.7013333,14.55,0.67,ml,22,88,0.06573,0.17,ci,ci39657576,2020-10-09T03:28:08.410Z,"9km NNW of Anza, CA",earthquake,0.41,0.61,0.124,16,automatic,ci,ci
2020-10-09T03:17:59.000Z,34.1091667,-117.3205,18.09,0.98,ml,21,59,0.01656,0.18,ci,ci39657568,2020-10-09T03:21:48.365Z,"3km SW of San Bernardino, CA",earthquake,0.4,0.75,0.119,21,automatic,ci,ci
2020-10-09T03:08:05.760Z,44.373,-115.2108333,14.04,2.65,ml,11,76,0.307,0.26,mb,mb80467509,2020-10-09T13:53:01.220Z,"27 km NW of Stanley, Idaho",earthquake,0.63,1.48,0.184,12,reviewed,mb,mb
2020-10-09T03:06:13.240Z,33.5983333,-116.8063333,5.94,0.39,ml,21,64,0.03555,0.13,ci,ci39657560,2020-10-09T03:09:59.673Z,"13km WNW of Anza, CA",earthquake,0.26,0.56,0.089,12,automatic,ci,ci
2020-10-09T02:57:20.641Z,-6.0392,122.5974,11.25,5.2,mww,,44,2.604,0.82,us,us6000c6xe,2020-10-09T03:15:20.040Z,"122 km S of Katabu, Indonesia",earthquake,6.6,4.5,0.083,14,reviewed,us,us
2020-10-09T02:54:28.320Z,36.6073341,-121.2101669,6.11,1.48,md,8,156,0.04077,0.02,nc,nc73468546,2020-10-09T04:25:05.229Z,"10km NW of Pinnacles, CA",earthquake,0.62,0.81,0.19,5,automatic,nc,nc
2020-10-09T02:47:31.150Z,36.0503333,-117.7008333,1.42,1.22,ml,14,82,0.05792,0.13,ci,ci39657552,2020-10-09T02:51:07.556Z,"22km E of Coso Junction, CA",earthquake,0.25,0.4,0.26,19,automatic,ci,ci
2020-10-09T02:45:38.620Z,35.8563333,-117.6493333,7.35,0.66,ml,6,111,0.05843,0.09,ci,ci39657544,2020-10-09T02:49:22.544Z,"24km WNW of Searles Valley, CA",earthquake,0.47,1.18,0.165,7,automatic,ci,ci
2020-10-09T02:38:22.560Z,59.226,-153.6961,102.4,2.5,ml,,,,0.65,ak,ak020d02i9y2,2020-10-09T03:28:50.040Z,"58 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-09T02:38:20.802Z,58.0852,-155.4327,0,2.1,ml,,,,0.59,ak,ak020d02i9qi,2020-10-09T06:33:49.502Z,"81 km NW of Karluk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-09T02:38:09.570Z,35.6911667,-117.5178333,6.74,1.03,ml,12,158,0.1138,0.13,ci,ci39657536,2020-10-09T13:22:50.284Z,"13km SW of Searles Valley, CA",earthquake,0.41,0.87,0.111,13,reviewed,ci,ci
2020-10-09T02:34:41.100Z,33.0103333,-115.5866667,3.77,1.43,ml,13,102,0.02814,0.21,ci,ci39657528,2020-10-09T02:38:23.961Z,"4km SE of Westmorland, CA",earthquake,0.56,0.65,0.159,26,automatic,ci,ci
2020-10-09T02:29:59.530Z,37.4311667,-113.0928333,6.8,1.14,md,8,87,0.0793,0.07,uu,uu60413577,2020-10-09T15:02:00.120Z,"14 km SE of Kanarraville, Utah",earthquake,0.45,0.86,0.332,4,reviewed,uu,uu
2020-10-09T02:15:18.880Z,33.1988333,-116.7276667,9.53,0.59,ml,32,48,0.0453,0.16,ci,ci39657520,2020-10-09T16:18:14.803Z,"6km SE of Lake Henshaw, CA",earthquake,0.2,0.5,0.154,9,reviewed,ci,ci
2020-10-09T02:09:13.736Z,58.7813,-153.715,15,1.2,ml,,,,0.68,ak,ak020d02c0z9,2020-10-09T06:25:38.504Z,"93 km NNW of Aleneva, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2020-10-09T01:46:20.310Z,35.7333333,-117.5556667,10.5,0.62,ml,11,153,0.08899,0.11,ci,ci39657512,2020-10-09T13:23:08.267Z,"14km WSW of Searles Valley, CA",earthquake,0.43,0.84,0.165,6,reviewed,ci,ci
2020-10-09T01:39:59.484Z,65.5024,-149.2904,6.2,1.6,ml,,,,0.93,ak,ak020d01x4vb,2020-10-09T01:44:26.474Z,"34 km W of Livengood, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-09T01:34:21.620Z,38.8261681,-122.7641678,0.6,0.53,md,10,126,0.006213,0.03,nc,nc73468531,2020-10-09T01:49:05.281Z,"4km W of Cobb, CA",earthquake,0.3,0.56,0.1,3,automatic,nc,nc
2020-10-09T01:32:29.690Z,33.0093333,-115.58,5.72,1.25,ml,16,61,0.02889,0.29,ci,ci39657504,2020-10-09T01:50:52.562Z,"5km SE of Westmorland, CA",earthquake,0.46,0.66,0.196,7,reviewed,ci,ci
2020-10-09T01:24:19.410Z,33.0236667,-115.583,11.95,2.89,ml,55,48,0.01458,0.26,ci,ci39657488,2020-10-09T14:03:16.420Z,"4km ESE of Westmorland, CA",earthquake,0.2,0.39,0.184,76,reviewed,ci,ci
2020-10-09T01:23:23.383Z,64.5122,-149.3292,7.7,1.4,ml,,,,0.58,ak,ak020d01tmmq,2020-10-09T01:26:04.620Z,"12 km WSW of Nenana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-09T01:21:24.710Z,17.994,-63.9913,35,4.5,md,18,348,1.8634,0.49,pr,pr2020283000,2020-10-09T12:51:22.911Z,"85 km ENE of Saint Croix, U.S. Virgin Islands",earthquake,8.42,32.229,0.15,10,reviewed,pr,pr
2020-10-09T01:18:39.140Z,36.1825,-97.26383333,7,1.56,ml,93,23,0,0.23,ok,ok2020tvil,2020-10-09T16:19:34.341Z,"10 km ENE of Orlando, Oklahoma",earthquake,,0.4,0.09,4,reviewed,ok,ok
2020-10-09T01:16:56.170Z,36.0388333,-117.3933333,3.52,0.45,ml,15,107,0.07986,0.14,ci,ci39657480,2020-10-09T01:45:54.251Z,"30km N of Searles Valley, CA",earthquake,0.27,0.71,0.159,5,reviewed,ci,ci
2020-10-09T01:16:45.240Z,37.6208333,-118.9308333,5.77,0.41,md,15,95,0.01511,0.13,nc,nc73468521,2020-10-09T16:09:07.703Z,"5km ESE of Mammoth Lakes, CA",earthquake,0.59,1.47,0.191,12,reviewed,nc,nc
2020-10-09T01:00:29.100Z,37.6375008,-118.9241638,5.4,1.36,md,14,71,0.02038,0.02,nc,nc73468516,2020-10-09T03:33:06.940Z,"5km E of Mammoth Lakes, CA",earthquake,0.56,0.71,0.25,13,automatic,nc,nc
2020-10-09T00:59:44.590Z,19.1881675720215,-155.462005615234,31.5699996948242,1.70000005,md,26,206,,0.129999995,hv,hv72172311,2020-10-09T01:02:53.430Z,"2 km SE of Pāhala, Hawaii",earthquake,0.97,0.920000017,1.13,3,automatic,hv,hv
2020-10-09T00:57:11.490Z,19.174,-155.469666666667,31.86,1.71,md,30,204,,0.09,hv,hv72172306,2020-10-09T01:36:10.200Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.64,0.89,0.039917108393019,15,reviewed,hv,hv
2020-10-09T00:53:56.430Z,35.9733333,-117.708,3.65,0.59,ml,17,56,0.05319,0.1,ci,ci39657472,2020-10-09T16:09:27.529Z,"18km ENE of Little Lake, CA",earthquake,0.17,0.45,0.109,5,reviewed,ci,ci
2020-10-09T00:24:44.780Z,36.5626678,-121.159668,7.05,2.5,md,33,64,0.02259,0.1,nc,nc73468511,2020-10-09T14:43:42.735Z,"4km NNW of Pinnacles, CA",earthquake,0.26,0.6,0.19,33,automatic,nc,nc
2020-10-09T00:17:36.930Z,36.5686684,-121.1591644,8.56,1.9,md,10,143,0.09677,0.09,nc,nc73468506,2020-10-09T02:53:03.671Z,"4km NNW of Pinnacles, CA",earthquake,0.43,1.18,0.27,11,automatic,nc,nc
2020-10-09T00:11:12.730Z,33.685,-116.7638333,16.81,0.5,ml,20,139,0.04895,0.09,ci,ci39657432,2020-10-09T16:02:54.873Z,"7km SW of Idyllwild, CA",earthquake,0.25,0.3,0.047,6,reviewed,ci,ci
2020-10-09T00:02:17.537Z,60.5476,-147.3984,19.6,2,ml,,,,0.76,ak,ak020d013ojk,2020-10-09T00:06:47.077Z,"52 km SW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-09T00:01:59.830Z,44.3651667,-115.1731667,7.01,2.64,ml,11,71,0.316,0.2,mb,mb80467499,2020-10-09T14:14:24.720Z,"24 km NW of Stanley, Idaho",earthquake,0.56,1.52,0.199,8,reviewed,mb,mb
2020-10-08T23:49:33.550Z,35.9183333,-117.702,3.41,0.91,ml,15,79,0.05124,0.14,ci,ci39657408,2020-10-08T23:53:03.853Z,"18km E of Little Lake, CA",earthquake,0.29,1.13,0.143,14,automatic,ci,ci
2020-10-08T23:45:32.940Z,38.1672,-117.8608,8.7,1.1,ml,14,99.16,0.009,0.04,nn,nn00777864,2020-10-08T23:56:04.874Z,"32 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-10-08T23:40:45.160Z,37.5013351,-118.8420029,7.52,1.42,md,8,228,0.08913,0.01,nc,nc73468501,2020-10-09T02:12:05.403Z,"16km WSW of Toms Place, CA",earthquake,2.64,1.85,0.24,8,automatic,nc,nc
2020-10-08T23:39:11.240Z,38.2047,-117.7222,11.3,1.6,ml,17,144,0.132,0.06,nn,nn00777861,2020-10-08T23:46:26.028Z,"39 km ESE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-10-08T23:36:22.480Z,17.9223,-66.9063,6,2.96,md,22,204,0.0593,0.21,pr,pr2020282023,2020-10-09T00:09:30.040Z,"Puerto Rico region",earthquake,0.56,0.35,0.31,13,reviewed,pr,pr
2020-10-08T23:36:09.270Z,37.4425,-117.1185,0.2,1.3,ml,8,160.44,0.153,0.09,nn,nn00777860,2020-10-08T23:40:22.558Z,"31 km SSE of Goldfield, Nevada",earthquake,,10.9,,,automatic,nn,nn
2020-10-08T23:26:28.860Z,17.9038,-66.9361,12,2.6,md,17,229,0.0912,0.25,pr,pr2020282022,2020-10-09T00:01:53.566Z,"8 km SSW of Guánica, Puerto Rico",earthquake,0.97,0.58,0.3,12,reviewed,pr,pr
2020-10-08T23:25:32.774Z,60.023,-151.5988,57.8,1.8,ml,,,,0.44,ak,ak020cyre9mt,2020-10-08T23:30:13.396Z,"4 km SE of Ninilchik, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-10-08T23:25:12.957Z,38.1723,-117.8676,6.7,2,ml,26,69.67,0.011,0.1322,nn,nn00777857,2020-10-09T02:24:48.082Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.27,14,reviewed,nn,nn
2020-10-08T23:14:35.759Z,-6.2472,146.2885,105.33,5.1,mb,,57,3.253,0.93,us,us6000c6w6,2020-10-09T08:25:33.104Z,"47 km E of Kainantu, Papua New Guinea",earthquake,9,7.1,0.068,69,reviewed,us,us
2020-10-08T23:14:33.560Z,19.154333114624,-155.467834472656,32.1599998474121,1.85000002,md,41,150,,0.129999995,hv,hv72172241,2020-10-08T23:17:50.520Z,"Island of Hawaii, Hawaii",earthquake,0.68,1.03999996,0.219999999,13,automatic,hv,hv
2020-10-08T23:08:18.520Z,19.0588340759277,-155.339172363281,32.060001373291,1.84000003,md,45,212,,0.109999999,hv,hv72172236,2020-10-08T23:11:36.880Z,"21 km SE of Pāhala, Hawaii",earthquake,0.63,1.25,0.159999996,9,automatic,hv,hv
2020-10-08T23:04:18.440Z,17.9366,-66.911,7,2.83,md,19,206,0.0499,0.13,pr,pr2020282024,2020-10-09T00:57:52.752Z,"3 km S of Guánica, Puerto Rico",earthquake,0.53,0.28,0.29,14,reviewed,pr,pr
2020-10-08T23:01:26.850Z,35.7218,-115.8627,14.1,1.6,ml,8,297.42,0.851,0.27,nn,nn00777855,2020-10-08T23:26:03.119Z,"23 km WSW of Sandy Valley, Nevada",earthquake,,2.5,,,automatic,nn,nn
2020-10-08T22:57:12.220Z,38.7816658,-122.7253342,0.79,0.71,md,8,78,0.02005,0.02,nc,nc73468496,2020-10-08T22:58:50.949Z,"3km E of The Geysers, CA",earthquake,0.36,1.09,0.08,4,automatic,nc,nc
2020-10-08T22:54:14.060Z,37.659,-118.869,5.27,0.26,md,12,147,0.02647,0.09,nc,nc73468491,2020-10-09T15:44:05.515Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.72,0.74,0.204,12,reviewed,nc,nc
2020-10-08T22:44:09.150Z,32.2016667,-115.021,16.62,2.76,ml,18,122,0.06167,0.33,ci,ci39657280,2020-10-09T14:30:48.600Z,"2km WNW of Estacion Coahuila, B.C., MX",earthquake,0.69,0.97,0.171,46,reviewed,ci,ci
2020-10-08T22:44:03.470Z,32.9828333,-115.5298333,5.57,1.2,ml,5,146,0.0705,0.21,ci,ci37457581,2020-10-09T14:36:28.074Z,"0km N of Brawley, CA",earthquake,0.92,1.83,0.087,3,reviewed,ci,ci
2020-10-08T22:21:03.100Z,33.9911667,-117.2381667,13.52,0.88,ml,23,86,0.06972,0.29,ci,ci39657224,2020-10-08T22:24:46.829Z,"7km SSE of Loma Linda, CA",earthquake,0.58,1.16,0.141,21,automatic,ci,ci
2020-10-08T22:18:43.600Z,38.7716675,-122.7350006,0.41,0.41,md,9,66,0.01163,0.04,nc,nc73468481,2020-10-08T22:39:06.896Z,"2km ESE of The Geysers, CA",earthquake,0.29,0.96,0.18,2,automatic,nc,nc
2020-10-08T22:18:11.240Z,17.8513,-66.8595,12,2.67,md,22,235,0.1254,0.14,pr,pr2020282020,2020-10-09T06:20:35.391Z,"14 km SSE of Guánica, Puerto Rico",earthquake,0.55,0.49,0.21,7,reviewed,pr,pr
2020-10-08T22:17:32.274Z,63.4246,-151.2276,3.5,1.4,ml,,,,0.24,ak,ak020cyqr48b,2020-10-08T22:20:21.539Z,"27 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-08T22:13:40.540Z,33.6153333,-116.7131667,16.03,0.74,ml,18,67,0.04768,0.14,ci,ci39657200,2020-10-08T23:51:20.731Z,"8km NNW of Anza, CA",earthquake,0.4,0.47,0.269,3,reviewed,ci,ci
2020-10-08T22:05:03.100Z,36.35466667,-97.36316667,4.9,1.82,ml,93,59,0.1007802235,0.23,ok,ok2020tvcb,2020-10-08T22:43:20.431Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.18,5,reviewed,ok,ok
2020-10-08T22:00:44.703Z,31.641,-103.9986,5,2.5,ml,,59,0.292,0.36,us,us6000c6vs,2020-10-08T22:14:47.040Z,"38 km W of Mentone, Texas",earthquake,1.2,1.7,0.053,56,reviewed,us,us
2020-10-08T21:59:55.950Z,33.5088333,-116.7505,12.57,0.67,ml,27,31,0.05748,0.2,ci,ci39657168,2020-10-08T22:03:38.682Z,"9km SW of Anza, CA",earthquake,0.36,0.76,0.116,22,automatic,ci,ci
2020-10-08T21:58:25.140Z,33.194,-115.6835,10.62,2.05,ml,8,204,0.05223,0.28,ci,ci39657160,2020-10-08T23:40:12.538Z,"16km WSW of Niland, CA",earthquake,1.1,1.13,0.091,3,reviewed,ci,ci
2020-10-08T21:58:23.950Z,32.9878333,-115.9133333,15.54,0.9,ml,16,91,0.08178,0.28,ci,ci37457573,2020-10-09T01:06:32.933Z,"27km SE of Ocotillo Wells, CA",earthquake,0.48,0.81,0.142,9,reviewed,ci,ci
2020-10-08T21:56:37.390Z,33.1526667,-115.6178333,5.12,1.46,ml,30,43,0.0248,0.19,ci,ci39657152,2020-10-09T00:35:32.130Z,"10km WNW of Calipatria, CA",earthquake,0.19,0.3,0.193,35,reviewed,ci,ci
2020-10-08T21:49:16.920Z,36.0456667,-117.4101667,0.33,1.07,ml,13,133,0.06506,0.2,ci,ci39657128,2020-10-08T21:52:50.015Z,"31km N of Searles Valley, CA",earthquake,0.49,0.7,0.145,13,automatic,ci,ci
2020-10-08T21:45:07.110Z,45.93,-111.4706667,-2,1.34,ml,7,160,0.285,0.12,mb,mb80467474,2020-10-08T23:08:38.340Z,"6 km NNW of Logan, Montana",quarry blast,0.73,31.61,0.431,3,reviewed,mb,mb
2020-10-08T21:44:35.280Z,33.599,-116.8061667,6.07,0.23,ml,13,142,0.03551,0.08,ci,ci39657104,2020-10-09T01:42:20.040Z,"13km WNW of Anza, CA",earthquake,0.3,0.39,0.198,3,reviewed,ci,ci
2020-10-08T21:40:36.480Z,33.5943333,-116.8108333,5.9,0.77,ml,36,53,0.03901,0.23,ci,ci39657096,2020-10-09T13:24:56.885Z,"13km WNW of Anza, CA",earthquake,0.35,0.64,0.09,23,reviewed,ci,ci
2020-10-08T21:35:41.480Z,33.703,-116.7978333,15.87,0.52,ml,16,169,0.07022,0.12,ci,ci39657088,2020-10-09T01:36:01.934Z,"8km WSW of Idyllwild, CA",earthquake,0.4,0.35,0.044,6,reviewed,ci,ci
2020-10-08T21:35:26.300Z,33.7135,-116.7881667,12.94,0.87,ml,23,82,0.06173,0.29,ci,ci39657080,2020-10-09T13:25:31.641Z,"7km WSW of Idyllwild, CA",earthquake,0.68,0.89,0.197,17,reviewed,ci,ci
2020-10-08T21:33:54.670Z,38.8396683,-122.8266678,1.34,0.57,md,14,72,0.006971,0.02,nc,nc73468476,2020-10-08T21:57:06.617Z,"9km WNW of Cobb, CA",earthquake,0.23,0.47,,1,automatic,nc,nc
2020-10-08T21:19:54.517Z,58.7154,-153.7427,11.1,1.9,ml,,,,0.91,ak,ak020cyq65rx,2020-10-08T21:24:36.331Z,"87 km NW of Aleneva, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-08T21:15:00.007Z,58.0233,-136.8914,14.1,2.3,ml,,,,0.9,ak,ak020cyq53lx,2020-10-08T21:41:18.040Z,"37 km WSW of Elfin Cove, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-08T21:14:03.638Z,61.4497,-150.0027,30.9,1.2,ml,,,,0.23,ak,ak020cyq4z9n,2020-10-08T21:17:55.008Z,"Southern Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-08T21:11:43.698Z,69.2191,-143.571,0,2.1,ml,,,,0.89,ak,ak020cyq4f7t,2020-10-08T21:19:35.389Z,"101 km S of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-10-08T21:10:24.300Z,35.6631667,-117.5021667,10.42,1.16,ml,15,139,0.08314,0.19,ci,ci39657056,2020-10-09T13:25:57.644Z,"15km SW of Searles Valley, CA",earthquake,0.52,1.09,0.207,14,reviewed,ci,ci
2020-10-08T21:08:05.600Z,40.1134987,-123.7528305,22.27,1.64,md,6,145,0.09483,0.06,nc,nc73468471,2020-10-08T21:46:04.541Z,"6km E of Redway, CA",earthquake,1.38,0.7,0.44,3,automatic,nc,nc
2020-10-08T21:06:21.410Z,19.7933,-64.6588,16,3.77,md,14,316,2.0354,0.45,pr,pr2020282019,2020-10-08T21:59:16.040Z,"162 km N of Cruz Bay, U.S. Virgin Islands",earthquake,13.08,25.78,0.14,9,reviewed,pr,pr
2020-10-08T21:00:42.960Z,33.594,-116.8063333,5.7,0.34,ml,17,66,0.03525,0.21,ci,ci39657032,2020-10-08T21:04:29.170Z,"13km WNW of Anza, CA",earthquake,0.62,0.98,0.145,7,automatic,ci,ci
2020-10-08T20:54:48.372Z,61.2192,-140.1964,4.2,1.8,ml,,,,0.9,ak,ak020cyps7r3,2020-10-08T20:59:03.019Z,"147 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-08T20:53:42.730Z,33.2115,-116.0623333,9.55,1.97,ml,53,51,0.1046,0.19,ci,ci39657024,2020-10-08T21:04:41.160Z,"10km NE of Ocotillo Wells, CA",earthquake,0.24,0.84,0.178,28,automatic,ci,ci
2020-10-08T20:43:08.584Z,61.4554,-149.9724,31.6,1.4,ml,,,,0.97,ak,ak020cypprsj,2020-10-08T20:49:11.895Z,"7 km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-08T20:24:52.090Z,38.840168,-122.7634964,1.02,0.74,md,11,118,0.01036,0.02,nc,nc73468456,2020-10-08T20:26:29.439Z,"4km WNW of Cobb, CA",earthquake,0.33,0.51,0.01,3,automatic,nc,nc
